pl_trandeperr2,dec,pl_orbpererr1,st_rad,st_raderr1,pl_radeerr2,pl_orbper,pl_trandep,st_tefferr1,pl_insol,pl_rade,pl_insolerr1,pl_trandeperr1,pl_insolerr2,ra,st_teff,pl_eqt,pl_orbpererr2,st_raderr2,pl_radeerr1,st_tefferr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
-26.2,41.637459,0.0007386,1.077,0.166,-0.44,75.378004,447.8,105.0,10.13,3.82,4.36,26.2,-2.83,297.62936,5876.0,455.0,-0.0007386,-0.125,0.59,-117.0,FALSE POSITIVE,Kepler,3.5468895078922933,17.091603053435115
-62.6,41.150742,0.001214,0.637,0.056,-0.22,213.258526,1992.3,159.0,0.39,2.72,0.15,62.6,-0.1,290.37631,4477.0,202.0,-0.001214,-0.051,0.24,-159.0,CONFIRMED,Kepler,4.270015698587128,31.8258785942492
-4.4,44.208511,0.000262,1.297,0.074,-0.1,100.2830675,351.2,113.0,12.07,2.51,2.43,4.4,-1.59,289.34732,6214.0,475.0,-0.000262,-0.054,0.14,-87.0,CONFIRMED,Kepler,1.9352351580570546,79.81818181818181
-152.0,46.498634,7.688e-06,0.18,0.081,-0.23,4.871223664,6462.0,75.0,3.18,1.56,4.16,152.0,-0.99,298.73611,3157.0,341.0,-7.688e-06,-0.027,0.7,-37.0,CONFIRMED,Kepler,8.666666666666668,42.51315789473684
-129.0,46.498634,8.749e-06,0.18,0.081,-0.14,2.984157711,2598.0,75.0,6.12,0.92,8.01,129.0,-1.9,298.73611,3157.0,401.0,-8.749e-06,-0.027,0.42,-37.0,CONFIRMED,Kepler,5.111111111111112,20.13953488372093
-22.6,49.366398,3.741e-06,0.389,0.055,-0.2,2.8867624,631.8,78.0,22.75,1.24,9.63,22.6,-7.98,290.95615,3483.0,557.0,-3.741e-06,-0.061,0.17,-78.0,CONFIRMED,Kepler,3.1876606683804627,27.955752212389378
-11.8,38.960201,9.04e-07,0.708,0.066,-0.08,0.498434645,239.2,129.0,1873.28,1.08,616.96,11.8,-457.57,286.0499,4784.0,1676.0,-9.04e-07,-0.054,0.1,-143.0,FALSE POSITIVE,Kepler,1.5254237288135595,20.271186440677965
-24.9,47.033932,8.335e-06,0.559,0.031,-0.06,2.252976718,467.9,80.0,94.26,1.19,19.31,24.9,-16.63,291.23148,4039.0,795.0,-8.335e-06,-0.031,0.07,-80.0,CANDIDATE,Kepler,2.128801431127012,18.79116465863454
-3.6,48.883133,1.369e-05,1.748,0.48,-0.63,2.75505467,85.5,199.0,2387.41,1.74,2008.66,3.6,-1568.73,290.63736,6257.0,1783.0,-1.369e-05,-0.64,0.48,-243.0,FALSE POSITIVE,Kepler,0.9954233409610984,23.75
-5.8,39.703911,7.881e-06,4.315,0.516,-34.56,1.572181216,219.5,180.0,30903.98,77.12,12219.79,5.8,-22580.67,297.11057,6622.0,3384.0,-7.881e-06,-1.934,9.22,-200.0,FALSE POSITIVE,Kepler,17.872537659327925,37.8448275862069
-3.8,40.216671,7.457e-06,1.132,0.176,-0.14,1.28805834,92.6,76.0,2142.23,1.08,875.49,3.8,-596.68,291.25308,5631.0,1736.0,-7.457e-06,-0.144,0.17,-76.0,FALSE POSITIVE,Kepler,0.9540636042402828,24.36842105263158
-11.7,39.941071,1.562e-05,0.872,0.2,-0.11,2.72288246,152.6,180.0,431.75,1.06,311.19,11.7,-125.0,297.38028,5458.0,1162.0,-1.562e-05,-0.086,0.24,-180.0,FALSE POSITIVE,Kepler,1.2155963302752295,13.042735042735043
-15.2,47.878731,5.522e-06,0.65,0.038,-0.02,1.574090323,224.9,86.0,234.92,0.93,49.9,15.2,-25.64,288.41653,4313.0,998.0,-5.522e-06,-0.014,0.06,-77.0,CONFIRMED,Kepler,1.4307692307692308,14.796052631578949
-22.3,39.920269,4.388e-06,0.638,0.056,-0.07,0.947738312,202.2,159.0,537.85,0.88,194.19,22.3,-144.04,290.73154,4464.0,1229.0,-4.388e-06,-0.051,0.07,-159.0,FALSE POSITIVE,Kepler,1.3793103448275863,9.06726457399103
-3.6,43.49984,0.000102,1.458,0.265,-0.41,13.7872627,75.1,77.0,150.64,1.55,71.35,3.6,-73.09,290.66412,5691.0,894.0,-0.000102,-0.383,0.29,-77.0,CONFIRMED,Kepler,1.0631001371742113,20.86111111111111
-5.3,46.027962,6.195e-05,1.352,0.036,-0.03,14.4359459,107.3,122.0,144.45,1.46,20.39,5.3,-14.96,285.19,6075.0,884.0,-6.195e-05,-0.03,0.04,-97.0,CONFIRMED,Kepler,1.0798816568047336,20.245283018867923
-9.6,47.053741,4.4e-05,0.9,0.214,-0.08,5.95958637,133.1,164.0,153.48,1.02,111.26,9.6,-38.24,286.92429,5452.0,897.0,-4.4e-05,-0.071,0.25,-164.0,CONFIRMED,Kepler,1.1333333333333333,13.864583333333334
-37.7,42.388371,0.0001311,0.8,0.122,-0.15,16.6146221,361.2,159.0,31.48,1.49,15.58,37.7,-8.76,284.35434,5295.0,604.0,-0.0001311,-0.082,0.23,-143.0,CANDIDATE,Kepler,1.8624999999999998,9.580901856763925
-11.4,39.40818,1.602e-06,0.63,0.049,-0.06,0.497581917,140.6,174.0,2487.04,0.76,802.69,11.4,-581.9,295.53534,5271.0,1801.0,-1.602e-06,-0.044,0.06,-158.0,FALSE POSITIVE,Kepler,1.2063492063492063,12.333333333333332
-19.8,46.689789,2.054e-05,0.769,0.122,-0.11,5.83892993,237.4,158.0,114.94,1.19,58.68,19.8,-28.81,283.39825,5279.0,835.0,-2.054e-05,-0.066,0.18,-142.0,CANDIDATE,Kepler,1.5474642392717814,11.98989898989899
-9.0,43.209431,8.536e-06,0.797,0.079,-0.09,2.279523364,126.8,151.0,374.78,0.87,135.0,9.0,-108.32,292.4404,5017.0,1123.0,-8.536e-06,-0.087,0.09,-136.0,CONFIRMED,Kepler,1.0915934755332497,14.088888888888889
-74.1,47.174541,9.246e-05,0.564,0.035,-0.1,12.2854718,1617.1,70.0,8.39,2.21,1.77,74.1,-1.41,283.33606,3891.0,434.0,-9.246e-05,-0.026,0.14,-86.0,CONFIRMED,Kepler,3.918439716312057,21.823211875843455
-61.6,47.174541,3.148e-05,0.564,0.035,-0.1,5.53609368,1223.3,70.0,24.23,2.2,5.12,61.6,-4.07,283.33606,3891.0,566.0,-3.148e-05,-0.026,0.14,-86.0,CONFIRMED,Kepler,3.9007092198581566,19.858766233766232
-6.7,46.419601,3.169e-05,1.885,0.075,-0.08,3.09756897,83.3,82.0,2380.18,1.75,329.14,6.7,-330.55,285.07767,6329.0,1782.0,-3.169e-05,-0.093,0.07,-76.0,CANDIDATE,Kepler,0.9283819628647215,12.432835820895521
-24.2,40.670799,0.0002476,1.152,0.18,-0.56,58.0337426,807.1,82.0,13.17,3.21,5.52,24.2,-4.64,299.50174,5467.0,486.0,-0.0002476,-0.2,0.5,-73.0,CONFIRMED,Kepler,2.7864583333333335,33.35123966942149
-16.4,40.670799,0.0001002,1.152,0.18,-0.29,14.4252635,221.2,82.0,84.28,1.68,35.31,16.4,-29.74,299.50174,5467.0,773.0,-0.0001002,-0.2,0.26,-73.0,CONFIRMED,Kepler,1.4583333333333335,13.487804878048781
-26.4,40.670799,0.0001187,1.152,0.18,-0.47,26.6757818,474.8,82.0,37.15,2.69,15.56,26.4,-13.11,299.50174,5467.0,630.0,-0.0001187,-0.2,0.42,-73.0,CONFIRMED,Kepler,2.3350694444444446,17.984848484848488
-22.8,40.380878,1.544e-06,0.704,0.074,-0.09,0.868386354,488.5,143.0,880.33,1.52,328.99,22.8,-192.83,288.43359,4792.0,1389.0,-1.544e-06,-0.043,0.16,-143.0,CONFIRMED,Kepler,2.159090909090909,21.425438596491226
-23.5,45.343529,0.0003158,0.857,0.327,-0.09,11.8288843,191.0,165.0,67.13,1.18,76.62,23.5,-15.93,286.39862,5653.0,730.0,-0.0003158,-0.064,0.45,-161.0,CONFIRMED,Kepler,1.3768961493582264,8.127659574468085
-39.3,45.343529,0.000204,0.857,0.327,-0.12,14.7512034,261.1,165.0,49.97,1.63,57.04,39.3,-11.85,286.39862,5653.0,678.0,-0.000204,-0.064,0.62,-161.0,CONFIRMED,Kepler,1.9019836639439907,6.643765903307889
-6.4,46.4282,3.368e-06,1.081,0.311,-0.28,1.480323978,166.2,162.0,2180.25,1.46,1841.79,6.4,-918.63,282.01251,5996.0,1743.0,-3.368e-06,-0.207,0.42,-180.0,FALSE POSITIVE,Kepler,1.3506012950971322,25.968749999999996
-59.9,48.360821,0.002047,0.624,0.055,-0.17,205.385912,1248.7,157.0,0.38,2.11,0.13,59.9,-0.11,290.25385,4400.0,200.0,-0.002047,-0.05,0.18,-157.0,CANDIDATE,Kepler,3.3814102564102564,20.846410684474126
-2.0,41.990269,2.277e-05,1.474,0.094,-0.07,6.88707073,68.7,78.0,420.97,1.3,81.61,2.0,-63.83,291.38599,5788.0,1155.0,-2.277e-05,-0.079,0.08,-78.0,CONFIRMED,Kepler,0.881953867028494,34.35
-9.7,44.02113,0.01043,1.412,0.612,-4104.0,165.75597,57.3,147.0,5.96,15049.8,7.57,9.7,-3.11,292.62637,5800.0,398.0,-0.01043,-0.385,6523.0,-142.0,FALSE POSITIVE,Kepler,10658.498583569406,5.907216494845361
-12.2,39.140839,4.807e-06,0.849,0.226,-0.11,1.11431205,160.4,155.0,1691.99,1.07,1323.81,12.2,-477.9,295.86008,5776.0,1635.0,-4.807e-06,-0.085,0.29,-172.0,FALSE POSITIVE,Kepler,1.2603062426383982,13.147540983606559
-30.4,42.13258,1.928e-05,0.966,0.105,-0.22,3.42064689,356.8,85.0,382.68,2.27,118.21,30.4,-88.58,293.56635,5370.0,1129.0,-1.928e-05,-0.095,0.25,-75.0,CONFIRMED,Kepler,2.349896480331263,11.73684210526316
-19.4,42.13258,1.029e-05,0.966,0.105,-0.15,1.23935745,150.9,85.0,1488.51,1.5,459.8,19.4,-344.58,293.56635,5370.0,1583.0,-1.029e-05,-0.095,0.17,-75.0,CANDIDATE,Kepler,1.5527950310559007,7.778350515463918
-10.7,41.64468,2.395e-06,0.961,0.314,-0.15,0.675650404,200.7,207.0,4473.06,1.36,4551.59,10.7,-1391.57,294.76697,5966.0,2085.0,-2.395e-06,-0.105,0.44,-207.0,CONFIRMED,Kepler,1.4151925078043706,18.757009345794394
-11.5,51.626041,4.371e-06,0.849,0.034,-0.09,1.407020118,181.9,82.0,782.45,1.12,120.58,11.5,-160.93,290.43323,5022.0,1350.0,-4.371e-06,-0.067,0.04,-82.0,CANDIDATE,Kepler,1.319199057714959,15.817391304347826
-32.9,41.09304,0.0003152,1.035,0.314,-0.28,24.4359956,496.6,194.0,48.81,2.31,44.99,32.9,-17.07,290.54007,6197.0,674.0,-0.0003152,-0.126,0.7,-259.0,CANDIDATE,Kepler,2.2318840579710146,15.09422492401216
-15.5,38.33939,0.0002208,0.831,0.149,-0.09,17.7337356,217.3,159.0,29.95,1.24,16.89,15.5,-7.07,290.2471,5335.0,597.0,-0.0002208,-0.064,0.23,-143.0,FALSE POSITIVE,Kepler,1.4921780986762936,14.019354838709678
-17.9,44.359009,5.283e-05,0.82,0.151,-0.11,10.06478627,285.7,163.0,66.74,1.49,38.57,17.9,-16.65,288.96942,5438.0,729.0,-5.283e-05,-0.065,0.28,-163.0,FALSE POSITIVE,Kepler,1.8170731707317074,15.960893854748605
-12.8,39.765282,1.478e-05,0.715,0.114,-0.06,1.12976597,133.7,160.0,987.44,0.83,505.52,12.8,-235.23,294.30652,5366.0,1429.0,-1.478e-05,-0.052,0.13,-160.0,FALSE POSITIVE,Kepler,1.1608391608391608,10.445312499999998
-2.8,49.231834,1.421e-05,1.585,0.071,-0.18,16.23191704,501.6,62.0,174.1,3.54,24.04,2.8,-24.33,291.25018,5919.0,926.0,-1.421e-05,-0.079,0.16,-71.0,CONFIRMED,Kepler,2.2334384858044163,179.14285714285717
-96.5,39.222542,0.0002555,0.856,0.136,-0.2,15.4126766,599.8,189.0,34.56,2.82,18.93,96.5,-8.62,296.54736,5240.0,618.0,-0.0002555,-0.063,0.45,-173.0,FALSE POSITIVE,Kepler,3.2943925233644857,6.2155440414507765
-5.2,41.796021,1.724e-06,0.867,0.137,-0.13,1.110599919,157.6,158.0,1320.65,1.07,674.38,5.2,-434.88,286.86526,5227.0,1539.0,-1.724e-06,-0.112,0.17,-158.0,FALSE POSITIVE,Kepler,1.2341407151095733,30.307692307692307
-3.1,44.208511,8.309e-05,1.297,0.074,-0.07,21.86965714,125.5,113.0,92.0,1.51,18.49,3.1,-12.13,289.34732,6214.0,790.0,-8.309e-05,-0.054,0.08,-87.0,CONFIRMED,Kepler,1.164225134926754,40.483870967741936
-10.2,40.480042,4.004e-05,1.111,0.178,-0.2,9.02436414,214.6,105.0,183.39,1.62,81.57,10.2,-52.51,290.94449,5885.0,939.0,-4.004e-05,-0.134,0.26,-117.0,CONFIRMED,Kepler,1.4581458145814583,21.03921568627451
-13.0,40.480042,0.0001296,1.111,0.178,-0.17,17.3408735,159.0,105.0,76.86,1.43,34.18,13.0,-22.01,290.94449,5885.0,755.0,-0.0001296,-0.134,0.23,-117.0,CONFIRMED,Kepler,1.2871287128712872,12.23076923076923
-13.7,49.329006,6.428e-06,1.543,0.489,-0.49,0.814280672,134.9,177.0,10224.99,1.91,9563.81,13.7,-5423.08,292.49802,6366.0,2563.0,-6.428e-06,-0.4,0.61,-243.0,FALSE POSITIVE,Kepler,1.237848347375243,9.846715328467154
-13.9,38.265518,1.636e-06,0.937,0.248,-0.23,0.878855771,269.7,155.0,2857.19,1.57,2227.77,13.9,-999.74,294.57697,5727.0,1864.0,-1.636e-06,-0.134,0.41,-172.0,FALSE POSITIVE,Kepler,1.6755602988260405,19.402877697841724
-201.0,46.210991,6.021e-06,1.0,0.0,0.0,2.49432176,8043.0,0.0,766.49,8.91,0.0,201.0,0.0,294.1062,5780.0,1342.0,-6.021e-06,0.0,0.0,0.0,FALSE POSITIVE,Kepler,8.91,40.014925373134325
-42.0,41.775921,5.589e-05,0.901,0.231,-3.74,17.57704569,670.0,169.0,48.33,27.21,37.5,42.0,-16.1,285.09872,5653.0,673.0,-5.589e-05,-0.124,6.98,-152.0,CANDIDATE,Kepler,30.199778024417313,15.952380952380953
-8.5,39.39798,3.49e-06,0.889,0.259,-0.1,1.00652785,125.9,183.0,2556.97,1.03,2243.09,8.5,-710.49,294.63834,6089.0,1815.0,-3.49e-06,-0.086,0.3,-183.0,FALSE POSITIVE,Kepler,1.1586051743532058,14.811764705882354
-10.6,41.96693,2.996e-05,0.771,0.112,-0.09,1.99566293,197.0,158.0,462.26,1.11,220.64,10.6,-114.5,297.82056,5235.0,1182.0,-2.996e-05,-0.06,0.16,-158.0,FALSE POSITIVE,Kepler,1.4396887159533074,18.58490566037736
-8.9,40.723286,1.235e-06,1.0,0.0,0.0,0.755111225,168.0,0.0,3759.62,1.38,0.0,8.9,0.0,284.35446,5780.0,1999.0,-1.235e-06,0.0,0.0,0.0,FALSE POSITIVE,Kepler,1.38,18.876404494382022
-9.4,39.626148,3.276e-06,1.072,0.156,-0.19,1.400755743,144.4,82.0,1659.74,1.3,651.35,9.4,-511.97,287.19247,5487.0,1628.0,-3.276e-06,-0.156,0.19,-74.0,CANDIDATE,Kepler,1.212686567164179,15.361702127659575
-39.6,40.93618,0.0001464,1.093,0.345,-0.39,25.8730914,694.4,190.0,46.82,2.88,44.92,39.6,-16.46,285.79724,6036.0,667.0,-0.0001464,-0.148,0.91,-211.0,CONFIRMED,Kepler,2.634949679780421,17.535353535353533
-10.1,41.778481,0.0001305,1.291,0.209,-0.34,20.2642023,185.3,71.0,82.92,2.12,34.47,10.1,-27.72,284.56567,5937.0,770.0,-0.0001305,-0.209,0.35,-79.0,CONFIRMED,Kepler,1.6421378776142528,18.346534653465348
-3.7,40.986679,2.32e-07,1.596,0.337,-1.43,1.28132831,525.5,163.0,5673.71,4.52,3604.53,3.7,-3257.31,295.10114,5918.0,2215.0,-2.32e-07,-0.506,0.95,-133.0,CANDIDATE,Kepler,2.832080200501253,142.02702702702703
-6.4,41.778481,6.693e-05,1.291,0.209,-0.22,7.44136102,79.7,71.0,315.02,1.33,130.96,6.4,-105.29,284.56567,5937.0,1075.0,-6.693e-05,-0.209,0.21,-79.0,CONFIRMED,Kepler,1.0302091402013944,12.453125
-30.6,44.758419,0.000916,0.715,0.047,-0.08,99.2532336,538.0,100.0,1.93,2.17,0.44,30.6,-0.29,285.71741,5010.0,300.0,-0.000916,-0.029,0.15,-100.0,CONFIRMED,Kepler,3.034965034965035,17.581699346405227
-44.3,38.948181,2.684e-05,0.906,0.264,-0.21,3.84933401,503.9,210.0,408.84,2.12,373.84,44.3,-119.95,294.36057,5984.0,1147.0,-2.684e-05,-0.088,0.62,-210.0,FALSE POSITIVE,Kepler,2.3399558498896247,11.374717832957112
-187.0,51.257839,0.000515,0.623,0.057,-1.81,119.0833042,2951.0,155.0,0.78,22.19,0.29,187.0,-0.22,295.67798,4412.0,240.0,-0.000515,-0.051,2.03,-170.0,CANDIDATE,Kepler,35.61797752808989,15.780748663101605
-16.3,44.112381,0.0003804,1.055,0.323,-0.2,27.8813154,209.2,152.0,50.86,1.54,44.41,16.3,-17.26,299.6611,6434.0,681.0,-0.0003804,-0.139,0.47,-209.0,CANDIDATE,Kepler,1.4597156398104267,12.834355828220858
-11.9,48.24876,4.147e-05,0.983,0.126,-0.12,6.4802138,142.0,82.0,180.05,1.26,63.1,11.9,-40.56,298.66235,5496.0,934.0,-4.147e-05,-0.094,0.16,-74.0,CONFIRMED,Kepler,1.281790437436419,11.932773109243698
-14.1,48.694309,9.742e-05,1.337,0.229,-0.13,7.50790041,145.0,115.0,396.33,1.77,187.48,14.1,-84.76,297.74728,6408.0,1138.0,-9.742e-05,-0.098,0.31,-140.0,CANDIDATE,Kepler,1.323859386686612,10.28368794326241
-33.1,40.689362,0.000117,0.686,0.074,-0.14,21.3910125,645.8,146.0,12.88,1.72,4.9,33.1,-3.14,290.28503,4889.0,483.0,-0.000117,-0.056,0.19,-131.0,FALSE POSITIVE,Kepler,2.507288629737609,19.510574018126885
-5.0,50.86348,8.624e-05,1.291,0.216,-0.31,14.3832267,178.5,122.0,147.78,1.84,70.14,5.0,-54.07,290.08276,6115.0,889.0,-8.624e-05,-0.216,0.31,-135.0,CONFIRMED,Kepler,1.4252517428350118,35.7
-7.7,50.86348,0.0004051,1.291,0.216,-0.35,47.3186631,263.4,122.0,30.22,2.1,14.35,7.7,-11.05,290.08276,6115.0,598.0,-0.0004051,-0.216,0.35,-135.0,CONFIRMED,Kepler,1.6266460108443068,34.2077922077922
-103.0,46.640968,2.074e-05,0.503,0.03,-0.45,11.12827427,6057.0,81.0,6.52,4.04,1.47,103.0,-1.86,294.52859,3640.0,408.0,-2.074e-05,-0.056,0.24,-90.0,CONFIRMED,Kepler,8.031809145129225,58.80582524271845
-15.5,43.432549,7.627e-06,0.901,0.195,-0.25,2.21571296,285.1,188.0,638.56,1.7,444.48,15.5,-226.65,297.02008,5417.0,1283.0,-7.627e-06,-0.13,0.36,-169.0,CONFIRMED,Kepler,1.8867924528301885,18.393548387096775
-20.4,50.188419,0.0002173,0.862,0.243,-0.17,34.4585495,431.0,166.0,23.05,1.88,19.07,20.4,-6.29,296.77283,6161.0,559.0,-0.0002173,-0.076,0.53,-203.0,CONFIRMED,Kepler,2.1809744779582365,21.127450980392158
-20.4,50.725368,1.163e-05,1.005,0.326,-0.19,3.35184041,345.3,175.0,661.69,1.88,635.63,20.4,-198.78,294.29453,6198.0,1294.0,-1.163e-05,-0.102,0.6,-218.0,CONFIRMED,Kepler,1.8706467661691544,16.926470588235297
-2.7,44.074902,6.748e-06,2.017,0.496,-0.36,1.615758517,41.7,169.0,5140.67,1.31,3842.79,2.7,-2707.0,299.05725,5622.0,2158.0,-6.748e-06,-0.551,0.32,-152.0,FALSE POSITIVE,Kepler,0.6494794248884482,15.444444444444445
-5.2,38.506973,0.0002779,1.359,0.062,-0.15,110.3783828,489.8,86.0,11.82,3.02,1.82,5.2,-1.65,285.72879,6342.0,473.0,-0.0002779,-0.068,0.14,-76.0,CANDIDATE,Kepler,2.2222222222222223,94.1923076923077
-5.9,47.551991,1.874e-05,0.721,0.082,-0.07,3.4462125,83.5,160.0,251.24,0.7,99.2,5.9,-69.19,288.83136,5374.0,1015.0,-1.874e-05,-0.073,0.08,-144.0,CONFIRMED,Kepler,0.970873786407767,14.152542372881355
-5.0,47.551991,9.872e-06,0.721,0.082,-0.07,2.005414293,59.5,160.0,516.85,0.65,204.08,5.0,-142.34,288.83136,5374.0,1216.0,-9.872e-06,-0.073,0.07,-144.0,CONFIRMED,Kepler,0.9015256588072122,11.9
-6.0,47.551991,3.566e-05,0.721,0.082,-0.06,4.28886792,59.3,160.0,187.43,0.57,74.01,6.0,-51.62,288.83136,5374.0,944.0,-3.566e-05,-0.073,0.07,-144.0,CANDIDATE,Kepler,0.7905686546463245,9.883333333333333
-13.8,43.579182,5.946e-06,1.023,0.33,-0.18,1.868564038,176.7,180.0,1417.56,1.4,1369.79,13.8,-475.92,289.64764,6065.0,1565.0,-5.946e-06,-0.132,0.45,-198.0,FALSE POSITIVE,Kepler,1.3685239491691106,12.804347826086955
-81.2,42.156139,0.0001782,0.512,0.029,-0.11,24.5752524,1003.4,73.0,2.35,1.64,0.49,81.2,-0.48,287.94861,3678.0,316.0,-0.0001782,-0.035,0.09,-80.0,CANDIDATE,Kepler,3.2031249999999996,12.357142857142856
-27.7,46.394421,0.0001144,0.887,0.273,-0.19,15.1408916,476.8,187.0,61.42,1.93,57.53,27.7,-18.51,288.76697,5926.0,714.0,-0.0001144,-0.091,0.6,-207.0,CONFIRMED,Kepler,2.1758737316798196,17.212996389891696
-3.1,41.782349,7.567e-05,1.249,0.212,-0.23,11.39169531,51.0,122.0,145.67,1.02,71.74,3.1,-63.32,289.39474,5557.0,886.0,-7.567e-05,-0.283,0.18,-78.0,CONFIRMED,Kepler,0.8166533226581264,16.451612903225804
-5.2,41.332432,0.000126,1.339,0.209,-0.2,10.1747037,52.4,105.0,222.53,1.04,96.77,5.2,-88.23,285.87579,5866.0,985.0,-0.000126,-0.256,0.16,-117.0,CANDIDATE,Kepler,0.7766990291262137,10.076923076923077
-6.1,40.142559,1.446e-05,0.873,0.099,-0.05,2.44358543,59.1,111.0,574.37,0.67,196.22,6.1,-121.6,284.45947,5561.0,1249.0,-1.446e-05,-0.066,0.07,-111.0,CONFIRMED,Kepler,0.7674684994272624,9.688524590163935
-12.3,44.1129,1.573e-05,0.984,0.285,-0.18,1.7592691,140.4,172.0,1254.94,1.21,1091.77,12.3,-450.98,295.23151,5784.0,1519.0,-1.573e-05,-0.142,0.35,-190.0,FALSE POSITIVE,Kepler,1.2296747967479675,11.414634146341463
-59.7,46.640968,5.317e-06,0.503,0.03,-0.23,2.226496196,1839.1,81.0,55.76,2.1,12.61,59.7,-15.92,294.52859,3640.0,697.0,-5.317e-06,-0.056,0.13,-90.0,CONFIRMED,Kepler,4.174950298210736,30.805695142378557
-73.0,46.640968,3.62e-05,0.503,0.03,-0.2,5.72084599,1316.0,81.0,15.84,1.78,3.58,73.0,-4.52,294.52859,3640.0,509.0,-3.62e-05,-0.056,0.11,-90.0,CONFIRMED,Kepler,3.5387673956262424,18.027397260273972
-11.3,45.435398,2.106e-06,0.804,0.194,-0.15,0.962864171,303.5,169.0,1828.67,1.52,1338.03,11.3,-519.18,293.20453,5704.0,1666.0,-2.106e-06,-0.077,0.36,-186.0,CONFIRMED,Kepler,1.8905472636815919,26.858407079646017
-5.8,40.525131,1.477e-05,0.993,0.15,-0.24,16.23847733,646.7,114.0,60.35,2.76,26.22,5.8,-14.02,297.06961,5683.0,711.0,-1.477e-05,-0.087,0.42,-114.0,CONFIRMED,Kepler,2.7794561933534743,111.50000000000001
-25.9,45.435398,3.015e-05,0.804,0.194,-0.17,6.46004728,394.2,169.0,144.06,1.8,105.41,25.9,-40.9,293.20453,5704.0,883.0,-3.015e-05,-0.077,0.43,-186.0,CONFIRMED,Kepler,2.2388059701492535,15.22007722007722
-8.2,46.945808,1.911e-05,1.116,0.375,-0.26,4.76831033,251.8,194.0,522.81,1.78,532.02,8.2,-199.71,287.0863,6237.0,1219.0,-1.911e-05,-0.161,0.6,-259.0,CONFIRMED,Kepler,1.5949820788530464,30.707317073170735
-9.6,46.022831,0.0003014,1.424,0.425,-0.46,44.616751,239.7,182.0,54.56,2.31,47.73,9.6,-24.3,292.47797,6763.0,693.0,-0.0003014,-0.283,0.7,-243.0,CONFIRMED,Kepler,1.6221910112359552,24.96875
-2.6,39.42886,8.894e-06,2.498,0.404,-0.69,1.714410345,50.4,187.0,10025.53,1.84,5173.46,2.6,-6583.5,291.68573,6340.0,2551.0,-8.894e-06,-0.944,0.3,-187.0,FALSE POSITIVE,Kepler,0.7365892714171337,19.384615384615383
-9.0,45.17918,1.121e-05,0.906,0.276,-0.13,3.40165617,155.9,169.0,552.42,1.34,495.04,9.0,-158.35,291.84131,6177.0,1236.0,-1.121e-05,-0.092,0.41,-188.0,CONFIRMED,Kepler,1.479028697571744,17.322222222222223
-8.6,40.843849,6.676e-05,0.767,0.041,-0.05,14.00948631,169.9,102.0,34.32,0.98,6.88,8.6,-6.32,299.65961,5153.0,617.0,-6.676e-05,-0.046,0.06,-102.0,CONFIRMED,Kepler,1.2777053455019556,19.755813953488374
-4.9,38.359081,9.462e-06,0.904,0.268,-0.07,1.703359172,57.6,162.0,1284.58,0.69,1116.26,4.9,-359.76,293.07806,6026.0,1525.0,-9.462e-06,-0.089,0.21,-180.0,FALSE POSITIVE,Kepler,0.7632743362831858,11.755102040816325
-2.5,39.00507,4.089e-05,5.544,0.14,-1.92,3.77881664,47.1,201.0,10473.57,3.99,2056.09,2.5,-7977.57,292.23782,6115.0,2580.0,-4.089e-05,-2.668,0.1,-183.0,FALSE POSITIVE,Kepler,0.7196969696969698,18.84
-9.7,44.83955,5.764e-06,0.963,0.297,-0.12,1.311558909,141.3,164.0,1776.99,1.15,1616.1,9.7,-534.48,288.88663,5926.0,1655.0,-5.764e-06,-0.099,0.35,-205.0,CONFIRMED,Kepler,1.1941848390446521,14.567010309278352
-5.1,39.24921,5.712e-06,1.086,0.314,-0.11,1.291233083,66.0,153.0,2993.7,0.89,2475.79,5.1,-957.71,285.75204,6384.0,1887.0,-5.712e-06,-0.134,0.26,-192.0,CONFIRMED,Kepler,0.8195211786372006,12.941176470588236
-4.3,38.22884,8.488e-06,1.08,0.027,-0.07,10.573751447,298.9,77.0,120.25,2.07,13.03,4.3,-13.2,287.47852,5720.0,844.0,-8.488e-06,-0.033,0.05,-77.0,CONFIRMED,Kepler,1.9166666666666663,69.51162790697674
-3.2,47.6642,4e-05,1.206,0.199,-0.08,3.7847507,33.5,107.0,699.15,0.7,319.08,3.2,-192.35,292.33755,6017.0,1311.0,-4e-05,-0.133,0.11,-131.0,CONFIRMED,Kepler,0.5804311774461028,10.46875
-6.7,40.007511,1.396e-05,1.045,0.341,-0.1,2.17291055,76.4,171.0,1220.49,0.93,1174.83,6.7,-379.45,294.86319,6164.0,1507.0,-1.396e-05,-0.114,0.3,-214.0,CANDIDATE,Kepler,0.8899521531100479,11.402985074626866
-11.2,44.918289,0.0001324,1.262,0.209,-0.23,18.2206024,201.8,71.0,90.43,1.78,38.4,11.2,-26.01,294.33646,5951.0,786.0,-0.0001324,-0.168,0.3,-79.0,CONFIRMED,Kepler,1.410459587955626,18.017857142857146
-10.0,44.918289,5.57e-05,1.262,0.209,-0.19,7.35101287,115.9,71.0,303.08,1.42,128.71,10.0,-87.17,294.33646,5951.0,1064.0,-5.57e-05,-0.168,0.23,-79.0,CANDIDATE,Kepler,1.1251980982567353,11.59
