st_teff,st_raderr2,st_tefferr1,st_tefferr2,pl_insolerr2,pl_insol,pl_radeerr1,pl_trandep,pl_eqt,st_rad,pl_orbpererr2,pl_insolerr1,pl_rade,pl_radeerr2,pl_trandeperr1,st_raderr1,pl_orbpererr1,dec,ra,pl_orbper,pl_trandeperr2,disposition,source,pl_rad_to_star_rad_ratio,pl_signal_significance
7192.0,-0.04,142.9,-142.9,0.0,432.038,0.331398,3110.0,1270.0,1.1,-1.63e-05,0.0,6.22936,-0.331398,3.28362,0.04,1.63e-05,-45.122969,138.741096,4.6512523,-3.28362,FALSE POSITIVE,TESS,5.6630545454545445,947.1254286427784
6353.0,0.0,122.0,-122.0,0.0,475.693,0.0,6070.0,1301.0,2.13,-2.74e-05,0.0,16.5768,0.0,12.2367,0.0,2.74e-05,-43.201719,137.490377,3.8505662,-12.2367,FALSE POSITIVE,TESS,7.782535211267605,496.04877131906477
5435.5,-0.0526231,23.7,-23.7,0.0,235.8695308,7.186487,11333.9389745,999.5113045,1.1706899,-0.0004191,0.0,17.0901716,-7.186487,535.8565,0.0526231,0.0004191,-51.261706,117.330048,8.9612626,-535.8565,CANDIDATE,TESS,14.598376222430895,21.151071181370387
5731.0,-0.046402,123.9,-123.9,0.0,1677.1571947,2.4197206,469.4537481,1632.1617353,0.98926,-1.21e-05,0.0,2.1611735,-2.4197206,68.43551,0.046402,1.21e-05,-15.510242,79.102193,1.3205037,-68.43551,CANDIDATE,TESS,2.1846364959666817,6.859797612379889
6349.0,-0.05,111.4,-111.4,0.0,809.823,0.373715,3290.0,1486.0,1.41,-2.74e-05,0.0,8.59319,-0.373715,2.19302,0.05,2.74e-05,-43.180476,138.420407,5.4588359,-2.19302,CANDIDATE,TESS,6.094460992907802,1500.2143163309042
3810.2,0.0,529.9,-529.9,0.0,558.567,0.0,6130.0,1354.0,0.0,-0.0002519,0.0,0.0,0.0,9.92064,0.0,0.0002519,-46.184649,137.285031,1.5040804,-9.92064,FALSE POSITIVE,TESS,0.0,617.9036836333139
6613.0,-0.0554572,131.6,-131.6,0.0,547.2130805,0.5200099,7349.0892262,1233.5559917,1.2860301,-1.15e-05,0.0,11.3637133,-0.5200099,101.4167,0.0554572,1.15e-05,-47.043046,126.335415,5.9977892,-101.4167,CANDIDATE,TESS,8.836273194538759,72.46429065627258
6071.0,0.0,122.0,-122.0,0.0,7232.8618655,1.2160513,3841.4834968,2352.0540215,1.3925,-0.000133,0.0,9.0185699,-1.2160513,410.57492,0.0,0.000133,-34.95789,148.08664,0.8334976,-410.57492,FALSE POSITIVE,TESS,6.476531346499102,9.356352055795321
7606.3,-0.03,128.2,-128.2,0.0,562.9431543,0.44621,7782.0821448,1242.3268887,1.01,-0.0001701,0.0,8.3204,-0.44621,251.45578,0.03,0.0001701,-39.65956,150.080535,3.1580472,-251.45578,CANDIDATE,TESS,8.238019801980197,30.948113997618186
5895.0,-0.07,127.7,-127.7,0.0,230.421,0.724542,2360.0,1085.0,1.53,-0.000728,0.0,8.61993,-0.724542,12.7074,0.07,0.000728,-56.331828,128.701521,3.7353995,-12.7074,FALSE POSITIVE,TESS,5.6339411764705885,185.71855769079434
5051.7,-0.06,73.6,-73.6,0.0,832.714,0.99731,6450.0,1496.0,1.97,-3.1e-06,0.0,16.3456,-0.99731,16.3777,0.06,3.1e-06,-58.510776,145.77866,0.8118585,-16.3777,CANDIDATE,TESS,8.297258883248732,393.82819321394334
8265.0,0.0,0.0,0.0,0.0,6736.59,0.0,310.0,0.0,2.12,-4.3e-06,0.0,4.37963,0.0,1.49887,0.0,4.3e-06,-56.962926,119.311724,0.8133123,-1.49887,FALSE POSITIVE,TESS,2.0658632075471695,206.822472929607
5816.5,0.0,554.7,-554.7,0.0,881.978,0.0,3770.0,1527.0,0.0,-2.11e-05,0.0,0.0,0.0,1.58235,0.0,2.11e-05,-44.268776,165.858908,4.5766182,-1.58235,CANDIDATE,TESS,0.0,2382.532309539609
5886.0,-0.08,135.1,-135.1,0.0,391.83,0.737909,4770.0,1239.0,1.58,-0.0008057,0.0,11.6401,-0.737909,6.84251,0.08,0.0008057,-37.910133,168.563889,3.4671474,-6.84251,CONFIRMED,TESS,7.3671518987341775,697.112609261806
5829.0,0.0,81.6,-81.6,0.0,820.448,0.0,4360.0,1491.0,0.0,-8.8e-06,0.0,0.0,0.0,0.610377,0.0,8.8e-06,-47.256331,160.896457,4.5016988,-0.610377,CANDIDATE,TESS,0.0,7143.1262973539315
6307.0,-0.07,130.7,-130.7,0.0,945.722,0.711839,9410.0,1544.0,1.39,-6.7e-06,0.0,13.7961,-0.711839,3.00537,0.07,6.7e-06,-43.770389,159.97958,2.7302636,-3.00537,CANDIDATE,TESS,9.92525179856115,3131.0620655692974
6728.0,0.0,122.0,-122.0,0.0,1718.88,0.0,11160.0,1793.0,2.23,-1.14e-05,0.0,23.898,0.0,5.66214,0.0,1.14e-05,-48.198662,149.751407,2.9346956,-5.66214,CANDIDATE,TESS,10.716591928251122,1970.9862348864565
8878.0,0.0,123.0,-123.0,0.0,44946.6,0.0,14630.0,4056.0,1.7,-1e-06,0.0,20.4459,0.0,24.3019,0.0,1e-06,-63.445819,173.718159,0.4459299,-24.3019,CANDIDATE,TESS,12.027000000000001,602.0105423855748
6132.7,0.0,440.6,-440.6,0.0,3748.9914891,0.0,3487.6353826,1995.7142723,0.0,-4.63e-05,0.0,0.0,0.0,255.65079,0.0,4.63e-05,-62.203109,147.713157,0.7617828,-255.65079,FALSE POSITIVE,TESS,0.0,13.64218503920915
4983.0,0.0,161.0,-161.0,0.0,96.5152588,0.0,5066.6012319,799.4084682,0.0,-0.0001708,0.0,0.0,0.0,323.19342,0.0,0.0001708,-73.875934,299.975106,11.851162,-323.19342,CANDIDATE,TESS,0.0,15.676684357930307
5976.0,0.0,123.0,-123.0,0.0,786.258,0.0,13200.0,1475.0,1.27,-1.8e-05,0.0,14.6729,0.0,6.06985,0.0,1.8e-05,-76.219867,295.351296,3.2738129,-6.06985,CANDIDATE,TESS,11.553464566929135,2174.683064655634
5483.0,0.0,124.0,-124.0,0.0,559.892,0.0,4360.0,1355.0,1.39,-1.16e-05,0.0,9.23623,0.0,6.94619,0.0,1.16e-05,-64.346282,302.868371,1.7519943,-6.94619,CANDIDATE,TESS,6.644769784172663,627.682225795724
5914.8,-0.144362,124.6,-124.6,0.0,7780.0852689,1.0896343,2503.6856881,2395.3326749,2.7729599,-5.9e-06,0.0,14.488932,-1.0896343,73.54898,0.144362,5.9e-06,-81.203316,235.165334,2.0976705,-73.54898,FALSE POSITIVE,TESS,5.225078083530887,34.041066077326974
5972.0,0.0,122.0,-122.0,0.0,650.74,0.0,13820.0,1407.0,1.16,-1.83e-05,0.0,13.7987,0.0,6.3391,0.0,1.83e-05,-58.687351,304.700911,3.518972,-6.3391,CANDIDATE,TESS,11.89543103448276,2180.120206338439
5558.7,0.0,688.5,-688.5,0.0,281.843,0.0,7420.0,1141.0,0.0,-3.38e-05,0.0,0.0,0.0,63.8943,0.0,3.38e-05,-80.974073,249.368745,5.7626055,-63.8943,FALSE POSITIVE,TESS,0.0,116.129294788424
5780.0,-0.04,130.5,-130.5,0.0,47.2072,0.979644,24500.0,730.0,0.94,-3.65e-05,0.0,16.3981,-0.979644,32.4456,0.04,3.65e-05,-70.615591,301.999038,13.5098037,-32.4456,CANDIDATE,TESS,17.444787234042554,755.1100919693272
6838.0,-0.06,131.8,-131.8,0.0,1049.56,0.719195,13660.0,1585.0,1.4,-1.4e-06,0.0,17.061,-0.719195,0.791153,0.06,1.4e-06,-77.131653,276.828678,3.0131053,-0.791153,CANDIDATE,TESS,12.186428571428571,17265.93971077655
5759.0,0.0,5691.5,-5691.5,0.0,1774.627038,0.7614083,6338.2982031,1655.3754994,1.8056901,-2.12e-05,0.0,14.5866828,-0.7614083,221.1966,0.0,2.12e-05,-80.13947,345.719245,3.5008785,-221.1966,CANDIDATE,TESS,8.078176205318952,28.65459144986858
4938.0,0.0,122.0,-122.0,0.0,2280.33,0.0,1430.0,1925.0,0.85,-5.61e-05,0.0,3.2806,0.0,7.96037,0.0,5.61e-05,-55.856558,107.523368,1.0268508,-7.96037,CANDIDATE,TESS,3.859529411764706,179.63989111058908
6387.0,-0.08,129.7,-129.7,0.0,360.852,0.773758,5740.0,1214.0,1.86,-1.53e-05,0.0,14.6498,-0.773758,3.7758,0.08,1.53e-05,-85.473742,234.853397,4.2337624,-3.7758,CANDIDATE,TESS,7.876236559139785,1520.2076381164256
5036.0,0.0,122.0,-122.0,0.0,21.9969,0.0,8270.0,603.0,0.82,-9.4e-06,0.0,8.06637,0.0,6.05315,0.0,9.4e-06,-56.546373,100.198832,6.0597,-6.05315,CANDIDATE,TESS,9.837036585365853,1366.230805448403
6025.0,-0.11,134.3,-134.3,0.0,1810.83,0.915001,6820.0,1817.0,2.18,-4.1e-06,0.0,18.7018,-0.915001,0.330728,0.11,4.1e-06,-82.065763,121.188359,2.9757428,-0.330728,CANDIDATE,TESS,8.57880733944954,20621.17510461769
5216.0,-0.03,125.5,-125.5,0.0,229.346,0.365245,7525.67,958.0,0.98,0.0,0.0,9.33426,-0.365245,2.41013,0.03,0.0,-53.829626,72.977308,0.0,-2.41013,CANDIDATE,TESS,9.524755102040817,3122.5162128183956
5313.0,-0.04,126.0,-126.0,0.0,695.522,0.22735,1050.0,1430.0,0.8,-4.9e-06,0.0,2.93951,-0.22735,3.31018,0.04,4.9e-06,-80.473777,109.815227,1.1771655,-3.31018,CANDIDATE,TESS,3.6743874999999995,317.20329408068443
6029.0,0.0,122.0,-122.0,0.0,232.183,0.0,6400.0,1087.0,1.28,-0.0001805,0.0,10.0438,0.0,12.0723,0.0,0.0001805,-83.233448,290.530405,12.1525595,-12.0723,CANDIDATE,TESS,7.846718749999999,530.1392443859082
5878.0,0.0,122.0,-122.0,0.0,1736.59,0.0,7570.0,1798.0,1.13,-5.6e-06,0.0,9.82252,0.0,3.90987,0.0,5.6e-06,-70.409811,266.633808,1.7201092,-3.90987,FALSE POSITIVE,TESS,8.69249557522124,1936.1257535416778
5705.0,-0.05,124.0,-124.0,0.0,1180.41,0.772717,17740.0,1632.0,1.06,-4.1e-06,0.0,14.9916,-0.772717,1.94069,0.05,4.1e-06,-49.001569,302.978454,1.6242109,-1.94069,CANDIDATE,TESS,14.143018867924528,9141.078688507696
5512.0,0.0,170.1,-170.1,0.0,359.358,0.0,15280.0,1212.0,0.0,-0.0008361,0.0,0.0,0.0,41.3584,0.0,0.0008361,-31.54321,285.628501,2.4330551,-41.3584,CANDIDATE,TESS,0.0,369.45336376649
5217.0,0.0,122.0,-122.0,0.0,81.354,0.0,6880.0,836.0,1.14,-0.0001444,0.0,10.0728,0.0,7.82188,0.0,0.0001444,-84.360009,4.632474,11.3929129,-7.82188,CANDIDATE,TESS,8.835789473684212,879.5839363426695
4985.0,-0.0569975,122.5,-122.5,0.0,24.4738096,1.3951696,1037.3799062,567.2769582,0.899081,-0.0001222,0.0,3.1454612,-1.3951696,131.64896,0.0569975,0.0001222,-27.867678,33.449996,19.9706574,-131.64896,CANDIDATE,TESS,3.4985292760051654,7.879894426815071
5030.0,-0.0537287,129.203,-129.203,0.0,27.0141494,0.6940974,1074.4297512,581.4569608,0.821739,-0.0001483,0.0,2.9241556,-0.6940974,112.22795,0.0537287,0.0001483,-21.550474,14.351872,16.5272651,-112.22795,CANDIDATE,TESS,3.5584967976449944,9.57363786115669
5857.0,-0.0573694,190.0,-190.0,0.0,0.6771439,1.0212622,480.796335,231.3609161,1.22059,-0.0073364,0.0,2.7207078,-1.0212622,47.96545,0.0573694,0.0073364,-34.109932,35.988175,722.2619756,-47.96545,CANDIDATE,TESS,2.2290103966114745,10.023805364069347
6758.0,-0.06,133.0,-133.0,0.0,1325.35,0.231234,600.0,1680.0,1.45,-9.83e-05,0.0,3.55715,-0.231234,1.13863,0.06,9.83e-05,-55.047088,182.100526,6.6019866,-1.13863,CANDIDATE,TESS,2.453206896551724,526.9490528090776
5997.7,-0.03,78.3,-78.3,0.0,6607.5,0.103777,443.281,2511.0,1.0,-6e-05,0.0,2.31276,-0.103777,0.593425,0.03,6e-05,4.540868,60.278439,0.58644,-0.593425,FALSE POSITIVE,TESS,2.31276,746.9874036314615
7311.1,-0.11,113.6,-113.6,0.0,18112.6,0.452419,660.0,3231.0,3.37,-2.8e-06,0.0,9.05313,-0.452419,0.820279,0.11,2.8e-06,-57.368489,175.539949,0.8062768,-0.820279,FALSE POSITIVE,TESS,2.686388724035608,804.6042870779332
5686.0,-0.05,124.7,-124.7,0.0,94.6613,0.203486,787.0,868.0,0.98,-3.92e-05,0.0,2.62701,-0.203486,71.0309,0.05,3.92e-05,-46.034539,166.25097,6.5445251,-71.0309,CANDIDATE,TESS,2.680622448979592,11.079685038483252
5653.0,-0.0424071,124.84,-124.84,0.0,13.958848,0.8263592,785.4007844,492.9832275,0.876001,-0.0001249,0.0,2.5255313,-0.8263592,55.585663,0.0424071,0.0001249,-76.589893,14.736175,38.7619532,-55.585663,CANDIDATE,TESS,2.883023307051019,14.129556831947836
6908.0,-0.0731658,121.736,-121.736,0.0,716.9343478,2.1791077,542.6102038,1319.7436969,1.76524,-3.7e-05,0.0,4.3063675,-2.1791077,57.70742,0.0731658,3.7e-05,-43.353685,72.356386,8.6110844,-57.70742,CANDIDATE,TESS,2.439536550270785,9.402780505522514
6352.33,-0.07,149.652,-149.652,0.0,115.206,0.137602,380.0,912.0,1.31,-2.91e-05,0.0,2.44317,-0.137602,10.0018,0.07,2.91e-05,10.080371,126.615828,15.5718552,-10.0018,CONFIRMED,TESS,1.8650152671755724,37.99316123097842
6352.33,-0.0701232,149.652,-149.652,0.0,55.617465,3.6733382,292.8649645,696.5022874,1.30883,-0.0001297,0.0,2.2998049,-3.6733382,39.129612,0.0701232,0.0001297,10.080371,126.615828,31.7180208,-39.129612,CONFIRMED,TESS,1.7571456186059304,7.484484244310932
6200.0,-0.123563,133.686,-133.686,0.0,22.4438469,6.8133955,396.3670005,555.1292025,2.7539101,-0.0019672,0.0,5.5931205,-6.8133955,49.06526,0.123563,0.0019672,-68.134987,310.443577,183.0019106,-49.06526,CANDIDATE,TESS,2.0309742500308925,8.07836339805394
6200.0,-0.123563,133.686,-133.686,0.0,8.6426188,1.8963538,310.5114444,437.3016226,2.7539101,-0.005573,0.0,5.1223706,-1.8963538,42.422695,0.123563,0.005573,-68.134987,310.443577,374.3644315,-42.422695,CANDIDATE,TESS,1.8600355182255222,7.319465309782889
2887.0,-0.0046867,157.0,-157.0,0.0,4.0669768,0.7729054,7427.7249664,362.1910146,0.155498,-1.2e-05,0.0,1.3513606,-0.7729054,1003.2614,0.0046867,1.2e-05,-28.315791,64.13091,2.7299049,-1003.2614,CONFIRMED,TESS,8.690533640304055,7.403578934064442
6079.16,-0.0429949,43.8376,-43.8376,0.0,33.7475807,0.1166263,108.5170828,614.7243418,1.09843,-9.99e-05,0.0,1.3159881,-0.1166263,6.6106625,0.0429949,9.99e-05,-75.693734,81.327498,32.696666,-6.6106625,CANDIDATE,TESS,1.1980627805140063,16.415462565211882
6079.16,-0.0429949,43.8376,-43.8376,0.0,454.0182322,0.8741378,24.5834929,1177.3025181,1.09843,-2.46e-05,0.0,0.5531037,-0.8741378,3.2957053,0.0429949,2.46e-05,-75.693734,81.327498,4.6545798,-3.2957053,CANDIDATE,TESS,0.5035402346986153,7.45925095305093
5015.0,-0.05,180.0,-180.0,0.0,55.3616,0.193343,1074.0,759.0,0.79,-3.39e-05,0.0,2.45142,-0.193343,83.338,0.05,3.39e-05,-43.562364,327.753069,9.1512776,-83.338,CONFIRMED,TESS,3.1030632911392404,12.887278312414505
5220.0,-0.0494171,126.735,-126.735,0.0,6.3790933,0.5386401,661.1667085,405.3306898,0.829943,-0.0006251,0.0,2.5058764,-0.5386401,79.93867,0.0494171,0.0006251,-9.162846,158.578516,87.22287,-79.93867,CANDIDATE,TESS,3.0193355447301804,8.270924553786047
4891.0,-0.042995,111.8,-111.8,0.0,28.3587888,0.3279098,2078.1425981,588.5612549,0.726632,-1.32e-05,0.0,3.2809492,-0.3279098,44.225582,0.042995,1.32e-05,-26.72387,83.26925,12.4610086,-44.225582,CONFIRMED,TESS,4.5152831144238075,46.98960429961103
4891.0,-0.042995,111.8,-111.8,0.0,2120.4474663,0.1615313,291.0399722,1730.7192689,0.726632,-5.5e-06,0.0,1.4741529,-0.1615313,11.14497,0.042995,5.5e-06,-26.72387,83.26925,0.4900589,-11.14497,CONFIRMED,TESS,2.0287475641039756,26.114020244110122
4159.0,-0.0692336,127.589,-127.589,0.0,0.0724872,0.5437476,1376.1395053,132.3381364,0.721084,-0.0040522,0.0,2.6735992,-0.5437476,91.20565,0.0692336,0.0040522,-25.508462,351.903531,739.1670007,-91.20565,CANDIDATE,TESS,3.7077499986131994,15.088314214086518
5159.0,-0.0504723,123.858,-123.858,0.0,35.2598429,0.5532457,852.6165721,621.4981538,0.850729,-0.0001525,0.0,2.7293235,-0.5532457,83.579414,0.0504723,0.0001525,-31.17932,41.685522,15.0700779,-83.579414,CANDIDATE,TESS,3.2082173053933745,10.201274827076437
5159.0,-0.0504723,123.858,-123.858,0.0,1329.6938235,2.9516218,278.9096992,1540.1309997,0.850729,-1.21e-05,0.0,1.4156529,-2.9516218,42.74519,0.0504723,1.21e-05,-31.17932,41.685522,0.9902892,-42.74519,CANDIDATE,TESS,1.6640468351261095,6.524937640936909
5781.0,-0.0972059,129.08,-129.08,0.0,832.7758427,0.2926882,225.7612905,1370.0984633,2.0587699,-3.13e-05,0.0,3.6003512,-0.2926882,14.732888,0.0972059,3.13e-05,-55.555017,108.884571,6.8227645,-14.732888,CANDIDATE,TESS,1.7487875648463675,15.323627689289431
5809.0,-0.0492286,190.0,-190.0,0.0,109.7988765,2.7614646,617.1152562,825.5991243,0.914215,-2.96e-05,0.0,2.2912229,-2.7614646,62.046642,0.0492286,2.96e-05,-44.716935,344.622965,8.2861614,-62.046642,CANDIDATE,TESS,2.5062188872420603,9.945989602467124
5742.0,-0.04,129.041,-129.041,0.0,20.4393,0.555069,17182.0,592.0,0.86,-7.3e-06,0.0,10.4386,-0.555069,524.298,0.04,7.3e-06,12.281851,126.5535,20.2730282,-524.298,CONFIRMED,TESS,12.137906976744185,32.77143914338792
4354.29,-0.0620603,103.046,-103.046,0.0,0.3201261,0.5943776,1862.6949843,191.8448019,0.865987,-0.0007189,0.0,3.8800495,-0.5943776,80.04145,0.0620603,0.0007189,1.69093,38.31042,358.2825093,-80.04145,CANDIDATE,TESS,4.480493933511704,23.27162969061655
5683.0,-0.0459046,233.6,-233.6,0.0,1466.6875463,0.398426,313.8458861,1578.3530385,0.846842,-1.31e-05,0.0,1.7532446,-0.398426,43.702003,0.0459046,1.31e-05,6.924473,59.771874,1.1343824,-43.702003,CANDIDATE,TESS,2.070332600414245,7.181498891481015
4438.0,0.0,0.0,0.0,0.0,4.8945816,0.4984175,6743.4455261,379.3574727,0.725033,0.0,0.0,6.5519689,-0.4984175,717.80194,0.0,0.0,-43.892984,100.971875,0.0,-717.80194,CANDIDATE,TESS,9.036787153136478,9.39457690250879
6846.0,-0.04,114.5,-114.5,0.0,1793.26,0.656011,18890.4,1812.0,1.2,-0.00014,0.0,18.1799,-0.656011,3.68202,0.04,0.00014,-10.614078,57.865664,2.24704,-3.68202,FALSE POSITIVE,TESS,15.149916666666668,5130.4447015496935
5871.0,-0.05,125.293,-125.293,0.0,25.7431,0.137194,465.0,627.0,1.04,-0.0004454,0.0,1.93226,-0.137194,29.781,0.05,0.0004454,-43.613665,51.640345,25.1290153,-29.781,CONFIRMED,TESS,1.8579423076923076,15.613982069104463
6163.97,-0.105005,113.083,-113.083,0.0,431.0470784,2.7874317,177.9248977,1162.1198678,2.4612,0.0,0.0,3.3520677,-2.7874317,21.182976,0.105005,0.0,-70.351914,327.947949,0.0,-21.182976,CANDIDATE,TESS,1.3619647732813263,8.399428753542468
5914.2,-0.0582413,121.77,-121.77,0.0,123.7286797,0.6077275,348.2384065,850.6234364,1.20531,-0.0001467,0.0,2.4168515,-0.6077275,40.711212,0.0582413,0.0001467,-41.34421,73.7411,13.4190972,-40.711212,CANDIDATE,TESS,2.005170039243016,8.553869791447132
3479.0,-0.0119085,157.0,-157.0,0.0,8.76241,1.2734419,770.1195597,438.8091174,0.395397,-1.22e-05,0.0,1.1306823,-1.2734419,80.435425,0.0119085,1.22e-05,-19.235699,145.646473,6.2509468,-80.435425,CANDIDATE,TESS,2.859612743647524,9.574382925185017
3896.0,-0.0138638,147.0,-147.0,0.0,60.7790529,1.2909414,2709.5349576,712.1282782,0.454049,-1.27e-05,0.0,2.3990078,-1.2909414,331.39545,0.0138638,1.27e-05,6.128717,101.848588,1.6500673,-331.39545,CANDIDATE,TESS,5.283587894698591,8.176138077936796
6034.49,-0.0455201,111.364,-111.364,0.0,6.5512188,0.6224546,587.1608288,408.0376856,1.07903,-0.0002671,0.0,2.7599003,-0.6224546,35.98929,0.0455201,0.0002671,-26.454622,351.988437,1826.0790324,-35.98929,CANDIDATE,TESS,2.557760488586972,16.31487669803989
3672.0,-0.02,157.0,-157.0,0.0,691.538,1.5138,680.0,1428.0,0.57,-2e-06,0.0,3.44971,-1.5138,589.617,0.02,2e-06,-76.339681,73.206864,0.8303285,-589.617,CANDIDATE,TESS,6.052122807017544,1.15329103468862
4709.0,-0.0543568,125.217,-125.217,0.0,0.3066589,0.9054883,601.9566843,189.7945133,0.739835,-0.0016714,0.0,1.860295,-0.9054883,64.69537,0.0543568,0.0016714,-36.945858,68.288836,703.79367,-64.69537,CANDIDATE,TESS,2.5144728216426637,9.304478578606167
5520.0,-0.157266,262.7,-262.7,0.0,3990.5716341,1.272273,5724.017673,2027.1156538,2.7442901,-2.41e-05,0.0,20.8842189,-1.272273,71.44731,0.157266,2.41e-05,71.131605,329.563915,2.9224661,-71.44731,CONFIRMED,TESS,7.610062398286536,80.11522999256375
8242.0,-0.13,134.5,-134.5,0.0,34547.8,10.8637,3680.0,3798.0,3.67,-4e-05,0.0,49.6799,-10.8637,704.605,0.13,4e-05,-15.100464,78.778396,1.17409,-704.605,FALSE POSITIVE,TESS,13.536757493188013,5.222784396931614
4886.0,0.0,122.0,-122.0,0.0,295.994,0.0,400.0,1155.0,8.71,-2.77e-05,0.0,17.7728,0.0,0.991643,0.0,2.77e-05,-33.950483,220.350188,3.3513304,-0.991643,FALSE POSITIVE,TESS,2.0405051664753158,403.3709712063716
5992.0,-0.11,132.5,-132.5,0.0,554.218,0.433148,860.0,1351.0,2.25,-0.0013211,0.0,6.62177,-0.433148,1.4267,0.11,0.0013211,-40.216633,231.248546,2.9034242,-1.4267,CANDIDATE,TESS,2.9430088888888886,602.7896544473259
6793.0,-0.07,129.1,-129.1,0.0,631.423,0.245629,842.0,1396.0,1.68,-2.16e-05,0.0,4.39864,-0.245629,40.5265,0.07,2.16e-05,-40.619073,209.699173,5.4468377,-40.5265,FALSE POSITIVE,TESS,2.6182380952380955,20.776528937855478
6606.0,-0.107299,132.9,-132.9,0.0,597.3455143,9.107189,1427.9681446,1260.8869541,1.7521,-2.76e-05,0.0,9.954598,-9.107189,145.98047,0.107299,2.76e-05,-44.500399,229.730951,8.9021443,-145.98047,CANDIDATE,TESS,5.681523885622967,9.781912228396031
6657.0,-0.18,134.2,-134.2,0.0,70.2704,0.817237,1040.0,806.0,2.12,-5.72e-05,0.0,7.65998,-0.817237,4.77307,0.18,5.72e-05,-46.285122,219.476976,8.2197647,-4.77307,CANDIDATE,TESS,3.613198113207547,217.8891153911424
8933.0,-0.05,169.165,-169.165,0.0,25501.0,4.97144,2110.0,3520.0,1.48,-5.64e-05,0.0,14.2378,-4.97144,927.536,0.05,5.64e-05,-62.974419,199.734195,4.5006638,-927.536,FALSE POSITIVE,TESS,9.620135135135135,2.2748443187110796
3365.0,-0.0098866,157.0,-157.0,0.0,1.6932987,0.7552958,3884.6785375,290.9398052,0.326568,-5.92e-05,0.0,2.0492403,-0.7552958,261.8006,0.0098866,5.92e-05,-40.337351,206.107013,16.3363665,-261.8006,CONFIRMED,TESS,6.27507992209892,14.8383102922606
3953.0,-0.0645854,123.519,-123.519,0.0,99.2660496,0.423074,1890.6463423,805.0445873,0.617703,-1.59e-05,0.0,2.8057654,-0.423074,135.64415,0.0645854,1.59e-05,-69.979379,164.289787,2.2887763,-135.64415,FALSE POSITIVE,TESS,4.542256391825845,13.93828146882855
3455.0,-0.0125234,157.0,-157.0,0.0,73.5478383,0.376563,66025.099426,746.8996014,0.399724,-3.98e-05,0.0,10.3493319,-0.376563,1390.1466,0.0125234,3.98e-05,-29.973981,212.92874,1.2540806,-1390.1466,FALSE POSITIVE,TESS,25.89119467432528,47.49506233802967
5175.0,-0.0512412,182.0,-182.0,0.0,192.2328216,0.8251116,24964.547823,949.6785627,0.877856,-3.3e-06,0.0,13.8994523,-0.8251116,223.20244,0.0512412,3.3e-06,-30.970818,80.538242,4.3888516,-223.20244,CONFIRMED,TESS,15.833408098822586,111.84710983894263
6406.0,-0.06,134.5,-134.5,0.0,1634.14,0.216187,580.0,1771.0,1.44,-2.23e-05,0.0,3.45609,-0.216187,0.907189,0.06,2.23e-05,-40.060512,175.66163,2.6680587,-0.907189,CANDIDATE,TESS,2.4000625,639.3375581053122
3883.0,-0.0177148,157.0,-157.0,0.0,27.6818339,1.1171762,1407.1118648,585.0169701,0.598175,-3.8e-05,0.0,2.2721409,-1.1171762,130.05675,0.0177148,3.8e-05,-77.979147,324.38942,5.538329,-130.05675,CONFIRMED,TESS,3.798455134367033,10.819214418321232
3883.0,-0.0177148,157.0,-157.0,0.0,11.5205083,0.4968625,1501.1726341,469.8807571,0.598175,-0.0001147,0.0,2.4642245,-0.4968625,162.0491,0.0177148,0.0001147,-77.979147,324.38942,10.6886084,-162.0491,CONFIRMED,TESS,4.119571195720315,9.263690042709278
6112.0,-0.0413141,130.898,-130.898,0.0,92.6547078,2.0276148,415.9874628,791.2917217,0.901955,-3.78e-05,0.0,1.8822681,-2.0276148,41.335728,0.0413141,3.78e-05,-56.617503,101.830564,11.5418525,-41.335728,CANDIDATE,TESS,2.0868758419211604,10.063629768417288
5854.0,-0.098744,128.805,-128.805,0.0,1.6906613,2.2459438,244.9088772,290.8264482,2.0546,-0.0203508,0.0,3.2537107,-2.2459438,36.08673,0.098744,0.0203508,-61.343471,69.651026,731.4808779,-36.08673,CANDIDATE,TESS,1.5836224569259223,6.786674137556935
31000.0,-0.104,7000.0,-7000.0,0.0,3826.582755,1.3727763,15119.3900089,2005.9611934,0.18,-0.0002806,0.0,2.3547529,-1.3727763,1938.243,0.104,0.0002806,-69.852102,298.438373,12.8910022,-1938.243,CANDIDATE,TESS,13.081960555555556,7.80056474286248
3917.0,-0.0189905,157.0,-157.0,0.0,50.3800695,0.5293573,599.6319099,679.4921442,0.64011,-4.62e-05,0.0,1.5722799,-0.5293573,48.029163,0.0189905,4.62e-05,-66.359097,86.01889,3.9077116,-48.029163,FALSE POSITIVE,TESS,2.456265173173361,12.484746192641333
7607.0,-0.0492563,214.0,-214.0,0.0,112.9275005,0.7152688,617.495317,831.4184898,1.56285,-0.0003555,0.0,4.0299536,-0.7152688,55.006767,0.0492563,0.0003555,-24.031219,84.193559,35.3573239,-55.006767,CANDIDATE,TESS,2.578592699235371,11.22580639941991
6128.0,-0.086721,132.772,-132.772,0.0,2.036164,1.3228551,220.3440139,304.6652609,1.8626699,-0.0176213,0.0,2.8742544,-1.3228551,28.198227,0.086721,0.0176213,-57.13863,83.90994,602.2450921,-28.198227,CANDIDATE,TESS,1.5430830766095485,7.814108805493338
